"Basis","Org_Code","Parent_Org","Org_Name","Standard_or_Item","Cancer_Type","Referral_Route_or_Stage","Treatment_Modality","Total","Within","After","Performance","Within_14_days","In_15_to_28_days","In_29_to_42_days","In_43_to_62_days","After_62_days","Within_31_days","In_32_to_38_days","In_39_to_48_days","In_49_to_62_days","In_63_to_76_days","In_77_to_90_days","In_91_to_104_days","After_104_days","In_15_to_16_days","In_17_to_21_days","In_22_to_28_days","After_28_days"
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","31D","Other (a)","Subsequent","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ2","London","LEWISHAM AND GREENWICH NHS TRUST","31D","Breast","First Treatment","ALL MODALITIES",21,14,7,0.666666,0,0,0,0,1,14,3,3,0,0,0,0,0,0,0,0,0
"Provider","RX1","Midlands","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",53,52,1,0.981132,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0
"Provider","RJ1","London","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Hepatobiliary","First Treatment","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWG","East Of England","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",18,18,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVR","London","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","31D","Lung","First Treatment","ALL MODALITIES",8,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","31D","Other (a)","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQW","East Of England","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","31D","Urological - Prostate","First Treatment","ALL MODALITIES",17,17,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"Provider","RLQ","Midlands","WYE VALLEY NHS TRUST","31D","Lung","First Treatment","ALL MODALITIES",6,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBD","South West","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RC9","East Of England","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","31D","Gynaecological","First Treatment","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RDE","East Of England","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","31D","Urological - Other (a)","First Treatment","ALL MODALITIES",25,22,3,0.88,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
"Provider","RWE","Midlands","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",19,19,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWJ","North West","STOCKPORT NHS FOUNDATION TRUST","31D","Haematological - Lymphoma","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Hepatobiliary","First Treatment","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBD","South West","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","31D","Breast","Subsequent","ALL MODALITIES",28,27,1,0.964285,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0
"Provider","RRK","Midlands","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Hepatobiliary","Subsequent","ALL MODALITIES",43,32,11,0.744186,0,0,0,0,1,32,0,2,8,0,0,0,0,0,0,0,0
"Provider","RWH","East Of England","EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",35,33,2,0.942857,0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,0,0
"Provider","RWW","North West","NORTH CHESHIRE AND MERSEY NHS FOUNDATION TRUST","31D","Head & Neck","First Treatment","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"Provider","REF","South West","ROYAL CORNWALL HOSPITALS NHS TRUST","31D","Upper Gastrointestinal - Hepatobiliary","Subsequent","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","31D","Head & Neck","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1F","South East","ISLE OF WIGHT NHS TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",4,3,1,0.75,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",3,1,2,0.333333,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","31D","Breast","First Treatment","ALL MODALITIES",39,35,4,0.897435,0,0,0,0,0,35,1,3,0,0,0,0,0,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ2","London","LEWISHAM AND GREENWICH NHS TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RYR","South East","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",31,24,7,0.774193,0,0,0,0,0,24,4,2,1,0,0,0,0,0,0,0,0
"Provider","RM3","North West","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","31D","Head & Neck","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWF","South East","MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST","31D","Breast","First Treatment","ALL MODALITIES",43,43,0,1,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ7","London","ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Lung","Subsequent","ALL MODALITIES",14,14,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"Provider","RN5","South East","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","31D","Gynaecological","Subsequent","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCX","East Of England","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",6,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"Provider","RHQ","North East And Yorkshire","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","31D","Head & Neck","Subsequent","ALL MODALITIES",45,43,2,0.955555,0,0,0,0,0,43,1,1,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","31D","Haematological - Other (a)","Subsequent","ALL MODALITIES",10,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"Provider","RM1","East Of England","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Skin","Subsequent","ALL MODALITIES",13,10,3,0.76923,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,0
"Provider","RL1","Midlands","THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCF","North East And Yorkshire","AIREDALE NHS FOUNDATION TRUST","31D","Urological - Other (a)","Subsequent","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RN7","South East","DARTFORD AND GRAVESHAM NHS TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVJ","South West","NORTH BRISTOL NHS TRUST","31D","Gynaecological","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWH","East Of England","EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST","31D","Urological - Other (a)","First Treatment","ALL MODALITIES",20,18,2,0.9,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0
"Provider","RRV","London","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","31D","Head & Neck","Subsequent","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RN3","South West","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","31D","Breast","First Treatment","ALL MODALITIES",20,18,2,0.9,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","31D","Gynaecological","First Treatment","ALL MODALITIES",13,10,3,0.76923,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0
"Provider","RXF","North East And Yorkshire","MID YORKSHIRE TEACHING NHS TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNS","Midlands","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","31D","Other (a)","First Treatment","ALL MODALITIES",5,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD8","East Of England","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","31D","Urological - Prostate","Subsequent","ALL MODALITIES",16,16,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVR","London","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","31D","Gynaecological","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXN","North West","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","31D","Haematological - Other (a)","Subsequent","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",10,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTK","South East","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","31D","Breast","Subsequent","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","31D","Urological - Prostate","First Treatment","ALL MODALITIES",42,40,2,0.95238,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0
"Provider","RK9","South West","UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",12,12,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"Provider","RX1","Midlands","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","31D","Head & Neck","Subsequent","ALL MODALITIES",16,15,1,0.9375,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0
"Provider","RBV","North West","THE CHRISTIE NHS FOUNDATION TRUST","31D","Skin","Subsequent","ALL MODALITIES",96,96,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","31D","Skin","First Treatment","ALL MODALITIES",17,12,5,0.705882,0,0,0,0,0,12,2,2,1,0,0,0,0,0,0,0,0
"Provider","RTF","North East And Yorkshire","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Oesophagus & Stomach","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAL","London","ROYAL FREE LONDON NHS FOUNDATION TRUST","31D","Urological - Other (a)","Subsequent","ALL MODALITIES",27,24,3,0.888888,0,0,0,0,1,24,1,1,0,0,0,0,0,0,0,0,0
"Provider","RPA","South East","MEDWAY NHS FOUNDATION TRUST","31D","Urological - Other (a)","Subsequent","ALL MODALITIES",8,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGP","East Of England","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVR","London","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","31D","Urological - Prostate","First Treatment","ALL MODALITIES",16,16,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAL","London","ROYAL FREE LONDON NHS FOUNDATION TRUST","31D","Breast","Subsequent","ALL MODALITIES",114,112,2,0.982456,0,0,0,0,1,112,1,0,0,0,0,0,0,0,0,0,0
"Provider","RHU","South East","PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",37,37,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"Provider","RPA","South East","MEDWAY NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",13,13,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","31D","Skin","First Treatment","ALL MODALITIES",11,9,2,0.818181,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0
"Provider","RJ1","London","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","31D","Urological - Other (a)","Subsequent","ALL MODALITIES",22,20,2,0.90909,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0
"Provider","RRK","Midlands","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","31D","Breast","First Treatment","ALL MODALITIES",76,74,2,0.973684,0,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0
"Provider","RYR","South East","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",37,32,5,0.864864,0,0,0,0,0,32,3,1,1,0,0,0,0,0,0,0,0
"Provider","RM3","North West","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","31D","Breast","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWE","Midlands","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","31D","Urological - Prostate","Subsequent","ALL MODALITIES",48,45,3,0.9375,0,0,0,0,0,45,1,0,2,0,0,0,0,0,0,0,0
"Provider","RWG","East Of England","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","31D","Skin","First Treatment","ALL MODALITIES",46,46,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","31D","Skin","First Treatment","ALL MODALITIES",5,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",41,38,3,0.926829,0,0,0,0,0,38,2,0,1,0,0,0,0,0,0,0,0
"Provider","RJ6","London","CROYDON HEALTH SERVICES NHS TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RR8","North East And Yorkshire","LEEDS TEACHING HOSPITALS NHS TRUST","31D","Upper Gastrointestinal - Oesophagus & Stomach","Subsequent","ALL MODALITIES",28,28,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWA","North East And Yorkshire","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","31D","Skin","Subsequent","ALL MODALITIES",13,4,9,0.307692,0,0,0,0,5,4,0,3,1,0,0,0,0,0,0,0,0
"Provider","RWP","Midlands","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","31D","Breast","Subsequent","ALL MODALITIES",79,78,1,0.987341,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0
"Provider","RVR","London","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","31D","Urological - Other (a)","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RHQ","North East And Yorkshire","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","31D","Skin","First Treatment","ALL MODALITIES",54,51,3,0.944444,0,0,0,0,1,51,0,0,2,0,0,0,0,0,0,0,0
"Provider","REF","South West","ROYAL CORNWALL HOSPITALS NHS TRUST","31D","Breast","First Treatment","ALL MODALITIES",53,46,7,0.867924,0,0,0,0,0,46,6,1,0,0,0,0,0,0,0,0,0
"Provider","RJ7","London","ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Oesophagus & Stomach","First Treatment","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTH","South East","OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",53,38,15,0.716981,0,0,0,0,0,38,13,2,0,0,0,0,0,0,0,0,0
"Provider","RTR","North East And Yorkshire","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","31D","Skin","First Treatment","ALL MODALITIES",80,74,6,0.925,0,0,0,0,0,74,2,4,0,0,0,0,0,0,0,0,0
"Provider","RN3","South West","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Hepatobiliary","First Treatment","ALL MODALITIES",8,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTP","South East","SURREY AND SUSSEX HEALTHCARE NHS TRUST","31D","Breast","First Treatment","ALL MODALITIES",31,30,1,0.967741,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0
"Provider","RN3","South West","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",5,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRK","Midlands","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","31D","Haematological - Lymphoma","Subsequent","ALL MODALITIES",16,16,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTE","South West","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","31D","Haematological - Lymphoma","First Treatment","ALL MODALITIES",18,18,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"Provider","REF","South West","ROYAL CORNWALL HOSPITALS NHS TRUST","31D","Skin","First Treatment","ALL MODALITIES",134,131,3,0.977611,0,0,0,0,2,131,1,0,0,0,0,0,0,0,0,0,0
"Provider","RFR","North East And Yorkshire","THE ROTHERHAM NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGT","East Of England","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Lung","First Treatment","ALL MODALITIES",36,32,4,0.888888,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0
"Provider","RXR","North West","EAST LANCASHIRE HOSPITALS NHS TRUST","31D","Breast","First Treatment","ALL MODALITIES",49,47,2,0.959183,0,0,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0
"Provider","RJR","North West","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",8,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ1","London","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","31D","Gynaecological","First Treatment","ALL MODALITIES",24,23,1,0.958333,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0
"Provider","RWY","North East And Yorkshire","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","31D","Urological - Prostate","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGT","East Of England","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","31D","Urological - Prostate","Subsequent","ALL MODALITIES",66,50,16,0.757575,0,0,0,0,0,50,8,7,1,0,0,0,0,0,0,0,0
"Provider","RNA","Midlands","THE DUDLEY GROUP NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",7,7,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWE","Midlands","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","31D","Lung","Subsequent","ALL MODALITIES",20,20,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBL","North West","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","31D","Urological - Other (a)","Subsequent","ALL MODALITIES",11,11,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJL","North East And Yorkshire","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","31D","Other (a)","First Treatment","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBD","South West","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",8,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"Provider","RPA","South East","MEDWAY NHS FOUNDATION TRUST","31D","Haematological - Other (a)","Subsequent","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVJ","South West","NORTH BRISTOL NHS TRUST","31D","Lower Gastrointestinal","First Treatment","ALL MODALITIES",23,23,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBV","North West","THE CHRISTIE NHS FOUNDATION TRUST","31D","Other (a)","First Treatment","ALL MODALITIES",14,14,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNQ","Midlands","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","31D","Urological - Prostate","First Treatment","ALL MODALITIES",32,32,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"Provider","RH8","South West","ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST","31D","Upper Gastrointestinal - Oesophagus & Stomach","Subsequent","ALL MODALITIES",9,9,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",12,12,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWF","South East","MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST","31D","Other (a)","Subsequent","ALL MODALITIES",16,16,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWW","North West","NORTH CHESHIRE AND MERSEY NHS FOUNDATION TRUST","31D","Breast","First Treatment","ALL MODALITIES",15,15,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1H","London","BARTS HEALTH NHS TRUST","31D","Haematological - Lymphoma","Subsequent","ALL MODALITIES",2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTG","Midlands","UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST","31D","Gynaecological","Subsequent","ALL MODALITIES",33,28,5,0.848484,0,0,0,0,0,28,2,2,1,0,0,0,0,0,0,0,0
"Provider","RBV","North West","THE CHRISTIE NHS FOUNDATION TRUST","31D","Haematological - Other (a)","Subsequent","ALL MODALITIES",14,14,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"Provider","RH8","South West","ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST","31D","Urological - Other (a)","First Treatment","ALL MODALITIES",13,9,4,0.692307,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,0,0
"Provider","RWD","Midlands","UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST","31D","Urological - Prostate","First Treatment","ALL MODALITIES",58,53,5,0.913793,0,0,0,0,0,53,0,3,2,0,0,0,0,0,0,0,0
"Provider","RA9","South West","TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST","31D","Lower Gastrointestinal","Subsequent","ALL MODALITIES",17,15,2,0.882352,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,0
"Provider","RLQ","Midlands","WYE VALLEY NHS TRUST","31D","Skin","First Treatment","ALL MODALITIES",31,30,1,0.967741,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0
"Provider","RWH","East Of England","EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST","31D","Haematological - Other (a)","First Treatment","ALL MODALITIES",5,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
